raw_id,rank_title,role_normalized,company_std,location,location_std,pay_in_,salary_clean,salary_band,experience_level,years_experience_num
J5869,Cloud Architect,Architect,,Canada,Canada,99861,99861.0,70-100k,Senior,
J5870,Security Consultant,Security Consultant,,Germany,Germany,126829,126829.0,100-150k,Mid-Level,
J5871,Penetration Tester,Pentester,,America,America,106812,106812.0,100-150k,Senior,
J5872,Security Compliance Manager,Manager,,America,America,88392,88392.0,70-100k,Mid-Level,
J5873,Security Compliance Manager,Manager,,Germany,Germany,84115,84115.0,70-100k,Mid-Level,
J5874,Security Consultant,Security Consultant,,Denmark,Denmark,90088,90088.0,70-100k,Entry-Level,
J5875,Security Architect,Architect,,Denmark,Denmark,116579,116579.0,100-150k,Entry-Level,
J5876,Penetration Tester,Pentester,,Germany,Germany,109796,109796.0,100-150k,Entry-Level,
J5877,Security Consultant,Security Consultant,,Canada,Canada,96056,96056.0,70-100k,Mid-Level,
J5878,GRC Manager,Manager,,China,China,113600,113600.0,100-150k,Mid-Level,
J5879,Penetration Tester,Pentester,,United Kingdom,United Kingdom,129604,129604.0,100-150k,Senior,
J5880,Cloud Architect,Architect,,America,America,120593,120593.0,100-150k,Entry-Level,
J5881,Security Architect,Architect,,Canada,Canada,100014,100014.0,100-150k,Entry-Level,
J5882,Security Consultant,Security Consultant,,Canada,Canada,101813,101813.0,100-150k,Entry-Level,
J5883,Security Compliance Manager,Manager,,Denmark,Denmark,125215,125215.0,100-150k,Mid-Level,
J5884,Penetration Tester,Pentester,,Canada,Canada,95528,95528.0,70-100k,Mid-Level,
J5885,Security Compliance Manager,Manager,,America,America,104042,104042.0,100-150k,Mid-Level,
J5886,Security Consultant,Security Consultant,,Canada,Canada,101586,101586.0,100-150k,Entry-Level,
J5887,Security Consultant,Security Consultant,,Denmark,Denmark,96706,96706.0,70-100k,Mid-Level,
J5888,Security Compliance Manager,Manager,,China,China,83542,83542.0,70-100k,Entry-Level,
J5889,GRC Manager,Manager,,China,China,98334,98334.0,70-100k,Mid-Level,
J5890,GRC Manager,Manager,,United Kingdom,United Kingdom,97196,97196.0,70-100k,Senior,
J5891,Cloud Architect,Architect,,Canada,Canada,95821,95821.0,70-100k,Mid-Level,
J5892,GRC Manager,Manager,,Denmark,Denmark,100297,100297.0,100-150k,Senior,
J5893,Security Consultant,Security Consultant,,Canada,Canada,135693,135693.0,100-150k,Mid-Level,
J5894,Security Architect,Architect,,Germany,Germany,85742,85742.0,70-100k,Senior,
J5895,Security Compliance Manager,Manager,,Germany,Germany,92073,92073.0,70-100k,Entry-Level,
J5896,Security Compliance Manager,Manager,,Germany,Germany,116665,116665.0,100-150k,Mid-Level,
J5897,Cloud Architect,Architect,,United Kingdom,United Kingdom,105901,105901.0,100-150k,Senior,
J5898,Cloud Architect,Architect,,United Kingdom,United Kingdom,115898,115898.0,100-150k,Senior,
J5899,Cloud Architect,Architect,,United Kingdom,United Kingdom,109750,109750.0,100-150k,Entry-Level,
J5900,Penetration Tester,Pentester,,China,China,107294,107294.0,100-150k,Senior,
J5901,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,114503,114503.0,100-150k,Mid-Level,
J5902,Cloud Architect,Architect,,Denmark,Denmark,91621,91621.0,70-100k,Senior,
J5903,Security Compliance Manager,Manager,,Germany,Germany,128478,128478.0,100-150k,Mid-Level,
J5904,Security Consultant,Security Consultant,,China,China,122789,122789.0,100-150k,Entry-Level,
J5905,Cloud Architect,Architect,,America,America,92654,92654.0,70-100k,Mid-Level,
J5906,Cloud Architect,Architect,,New York,New York,84165,84165.0,70-100k,Entry-Level,
J5907,Security Consultant,Security Consultant,,Germany,Germany,92173,92173.0,70-100k,Entry-Level,
J5908,Security Consultant,Security Consultant,,China,China,86093,86093.0,70-100k,Entry-Level,
J5909,Security Compliance Manager,Manager,,New York,New York,106167,106167.0,100-150k,Senior,
J5910,Penetration Tester,Pentester,,Denmark,Denmark,91853,91853.0,70-100k,Mid-Level,
J5911,GRC Manager,Manager,,China,China,93966,93966.0,70-100k,Entry-Level,
J5912,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,109474,109474.0,100-150k,Mid-Level,
J5913,Security Compliance Manager,Manager,,Denmark,Denmark,118252,118252.0,100-150k,Senior,
J5914,GRC Manager,Manager,,America,America,117910,117910.0,100-150k,Mid-Level,
J5915,Security Consultant,Security Consultant,,Canada,Canada,91973,91973.0,70-100k,Entry-Level,
J5916,Security Architect,Architect,,United Kingdom,United Kingdom,83541,83541.0,70-100k,Senior,
J5917,Cloud Architect,Architect,,United Kingdom,United Kingdom,91872,91872.0,70-100k,Senior,
J5918,Security Consultant,Security Consultant,,China,China,100772,100772.0,100-150k,Senior,
J5919,Cloud Architect,Architect,,New York,New York,102679,102679.0,100-150k,Mid-Level,
J5920,Cloud Architect,Architect,,United Kingdom,United Kingdom,113006,113006.0,100-150k,Entry-Level,
J5921,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,113398,113398.0,100-150k,Entry-Level,
J5922,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,92191,92191.0,70-100k,Senior,
J5923,Security Compliance Manager,Manager,,New York,New York,90736,90736.0,70-100k,Senior,
J5924,Security Architect,Architect,,Denmark,Denmark,104879,104879.0,100-150k,Entry-Level,
J5925,Security Consultant,Security Consultant,,Canada,Canada,103216,103216.0,100-150k,Mid-Level,
J5926,Security Compliance Manager,Manager,,Germany,Germany,109132,109132.0,100-150k,Senior,
J5927,Cloud Architect,Architect,,Germany,Germany,90200,90200.0,70-100k,Senior,
J5928,Cloud Architect,Architect,,Germany,Germany,89221,89221.0,70-100k,Mid-Level,
J5929,Cloud Architect,Architect,,America,America,98755,98755.0,70-100k,Senior,
J5930,Security Compliance Manager,Manager,,America,America,119433,119433.0,100-150k,Mid-Level,
J5931,Penetration Tester,Pentester,,America,America,120811,120811.0,100-150k,Senior,
J5932,Cloud Architect,Architect,,Canada,Canada,81240,81240.0,70-100k,Mid-Level,
J5933,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,97496,97496.0,70-100k,Entry-Level,
J5934,Security Compliance Manager,Manager,,Germany,Germany,107280,107280.0,100-150k,Entry-Level,
J5935,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,95978,95978.0,70-100k,Senior,
J5936,Penetration Tester,Pentester,,Canada,Canada,129850,129850.0,100-150k,Mid-Level,
J5937,Security Compliance Manager,Manager,,New York,New York,96162,96162.0,70-100k,Mid-Level,
J5938,Penetration Tester,Pentester,,United Kingdom,United Kingdom,90150,90150.0,70-100k,Senior,
J5939,Penetration Tester,Pentester,,United Kingdom,United Kingdom,103614,103614.0,100-150k,Mid-Level,
J5940,Cloud Architect,Architect,,China,China,103708,103708.0,100-150k,Mid-Level,
J5941,Security Architect,Architect,,China,China,88267,88267.0,70-100k,Entry-Level,
J5942,Cloud Architect,Architect,,New York,New York,107315,107315.0,100-150k,Senior,
J5943,Security Compliance Manager,Manager,,Denmark,Denmark,141795,141795.0,100-150k,Senior,
J5944,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,133583,133583.0,100-150k,Mid-Level,
J5945,Security Architect,Architect,,United Kingdom,United Kingdom,87070,87070.0,70-100k,Entry-Level,
J5946,Security Consultant,Security Consultant,,Germany,Germany,98553,98553.0,70-100k,Senior,
J5947,GRC Manager,Manager,,United Kingdom,United Kingdom,117767,117767.0,100-150k,Mid-Level,
J5948,GRC Manager,Manager,,Denmark,Denmark,89545,89545.0,70-100k,Entry-Level,
J5949,Security Architect,Architect,,America,America,110768,110768.0,100-150k,Senior,
J5950,Security Architect,Architect,,New York,New York,101460,101460.0,100-150k,Mid-Level,
J5951,Security Compliance Manager,Manager,,Germany,Germany,81152,81152.0,70-100k,Entry-Level,
J5952,GRC Manager,Manager,,Canada,Canada,109443,109443.0,100-150k,Entry-Level,
J5953,GRC Manager,Manager,,Germany,Germany,99798,99798.0,70-100k,Senior,
J5954,Cloud Architect,Architect,,Denmark,Denmark,98416,98416.0,70-100k,Senior,
J5955,Security Compliance Manager,Manager,,United Kingdom,United Kingdom,101303,101303.0,100-150k,Mid-Level,
J5956,Security Compliance Manager,Manager,,China,China,103703,103703.0,100-150k,Senior,
J5957,GRC Manager,Manager,,Canada,Canada,85456,85456.0,70-100k,Senior,
J5958,Penetration Tester,Pentester,,United Kingdom,United Kingdom,100987,100987.0,100-150k,Entry-Level,
J5959,Security Compliance Manager,Manager,,America,America,93981,93981.0,70-100k,Senior,
J5960,Security Consultant,Security Consultant,,Canada,Canada,97115,97115.0,70-100k,Mid-Level,
J5961,Security Consultant,Security Consultant,,China,China,115186,115186.0,100-150k,Senior,
J5962,Security Compliance Manager,Manager,,America,America,97659,97659.0,70-100k,Mid-Level,
J5963,Cloud Architect,Architect,,New York,New York,114169,114169.0,100-150k,Entry-Level,
J5964,Security Consultant,Security Consultant,,America,America,91718,91718.0,70-100k,Mid-Level,
J5965,GRC Manager,Manager,,Canada,Canada,91791,91791.0,70-100k,Senior,
J5966,Penetration Tester,Pentester,,Canada,Canada,109911,109911.0,100-150k,Entry-Level,
J5967,Security Compliance Manager,Manager,,China,China,78077,78077.0,70-100k,Entry-Level,
J5968,Security Architect,Architect,,Canada,Canada,121741,121741.0,100-150k,Senior,
J5969,GRC Manager,Manager,,New York,New York,110865,110865.0,100-150k,Entry-Level,
J5970,Security Compliance Manager,Manager,,America,America,105527,105527.0,100-150k,Senior,
J5971,Security Architect,Architect,,America,America,95982,95982.0,70-100k,Mid-Level,
J5972,Security Compliance Manager,Manager,,Canada,Canada,103252,103252.0,100-150k,Mid-Level,
J5973,GRC Manager,Manager,,United Kingdom,United Kingdom,140916,140916.0,100-150k,Senior,
J5974,GRC Manager,Manager,,Denmark,Denmark,91040,91040.0,70-100k,Mid-Level,
J5975,Security Consultant,Security Consultant,,Germany,Germany,87673,87673.0,70-100k,Mid-Level,
J5976,Cloud Architect,Architect,,China,China,111203,111203.0,100-150k,Senior,
J5977,Penetration Tester,Pentester,,Denmark,Denmark,85811,85811.0,70-100k,Mid-Level,
J5978,Security Architect,Architect,,New York,New York,102608,102608.0,100-150k,Senior,
J5979,GRC Manager,Manager,,China,China,130994,130994.0,100-150k,Senior,
J5980,Security Consultant,Security Consultant,,New York,New York,94652,94652.0,70-100k,Mid-Level,
J5981,GRC Manager,Manager,,Denmark,Denmark,88537,88537.0,70-100k,Mid-Level,
J5982,GRC Manager,Manager,,America,America,109085,109085.0,100-150k,Senior,
J5983,Security Compliance Manager,Manager,,Germany,Germany,91841,91841.0,70-100k,Mid-Level,
J5984,GRC Manager,Manager,,Denmark,Denmark,107462,107462.0,100-150k,Senior,
J5985,GRC Manager,Manager,,America,America,113533,113533.0,100-150k,Mid-Level,
J5986,Security Compliance Manager,Manager,,Germany,Germany,90066,90066.0,70-100k,Mid-Level,
J5987,Penetration Tester,Pentester,,China,China,103385,103385.0,100-150k,Senior,
J5988,Penetration Tester,Pentester,,United Kingdom,United Kingdom,100044,100044.0,100-150k,Mid-Level,
J5989,Cloud Architect,Architect,,United Kingdom,United Kingdom,91058,91058.0,70-100k,Mid-Level,
J5990,GRC Manager,Manager,,New York,New York,81663,81663.0,70-100k,Entry-Level,
J5991,Security Consultant,Security Consultant,,China,China,125180,125180.0,100-150k,Mid-Level,
J5992,Penetration Tester,Pentester,,Germany,Germany,104698,104698.0,100-150k,Senior,
J5993,GRC Manager,Manager,,Germany,Germany,123624,123624.0,100-150k,Mid-Level,
J5994,Penetration Tester,Pentester,,Canada,Canada,98750,98750.0,70-100k,Entry-Level,
J5995,Security Compliance Manager,Manager,,China,China,116211,116211.0,100-150k,Senior,
J5996,Cloud Architect,Architect,,Germany,Germany,80249,80249.0,70-100k,Senior,
J5997,Cloud Architect,Architect,,China,China,100145,100145.0,100-150k,Entry-Level,
J5998,Security Consultant,Security Consultant,,New York,New York,100121,100121.0,100-150k,Senior,
J5999,Security Consultant,Security Consultant,,New York,New York,98029,98029.0,70-100k,Mid-Level,
J6000,Security Consultant,Security Consultant,,New York,New York,95865,95865.0,70-100k,Senior,
J6001,Cloud Architect,Architect,,America,America,82373,82373.0,70-100k,Mid-Level,
J6002,Security Architect,Architect,,New York,New York,110532,110532.0,100-150k,Senior,
J6003,Security Consultant,Security Consultant,,United Kingdom,United Kingdom,120009,120009.0,100-150k,Mid-Level,
J6004,Security Compliance Manager,Manager,,New York,New York,109509,109509.0,100-150k,Mid-Level,
J6005,Security Consultant,Security Consultant,,Germany,Germany,124065,124065.0,100-150k,Mid-Level,
J6006,Security Architect,Architect,,New York,New York,103394,103394.0,100-150k,Senior,
J6007,Security Architect,Architect,,Germany,Germany,110730,110730.0,100-150k,Entry-Level,
J6008,Security Consultant,Security Consultant,,China,China,128043,128043.0,100-150k,Senior,
J6009,Security Architect,Architect,,Canada,Canada,135932,135932.0,100-150k,Mid-Level,
J6010,Penetration Tester,Pentester,,Germany,Germany,90619,90619.0,70-100k,Mid-Level,
J6011,Cloud Architect,Architect,,China,China,102701,102701.0,100-150k,Mid-Level,
J6012,Penetration Tester,Pentester,,America,America,99245,99245.0,70-100k,Entry-Level,
J6013,Security Compliance Manager,Manager,,Germany,Germany,112545,112545.0,100-150k,Senior,
J6014,GRC Manager,Manager,,Germany,Germany,106981,106981.0,100-150k,Mid-Level,
J6015,Security Consultant,Security Consultant,,Canada,Canada,92803,92803.0,70-100k,Mid-Level,
J6016,GRC Manager,Manager,,New York,New York,108860,108860.0,100-150k,Entry-Level,
J6017,Security Consultant,Security Consultant,,Canada,Canada,102113,102113.0,100-150k,Mid-Level,
J6018,Cloud Architect,Architect,,Germany,Germany,91638,91638.0,70-100k,Mid-Level,
J6019,Penetration Tester,Pentester,,Canada,Canada,109463,109463.0,100-150k,Senior,
J6020,Security Consultant,Security Consultant,,Denmark,Denmark,93520,93520.0,70-100k,Mid-Level,
J6021,Security Compliance Manager,Manager,,China,China,94319,94319.0,70-100k,Entry-Level,
J6022,Security Architect,Architect,,America,America,103285,103285.0,100-150k,Mid-Level,
J6023,Security Compliance Manager,Manager,,Germany,Germany,88958,88958.0,70-100k,Entry-Level,
J6024,GRC Manager,Manager,,Denmark,Denmark,112440,112440.0,100-150k,Entry-Level,
J6025,GRC Manager,Manager,,Denmark,Denmark,94491,94491.0,70-100k,Entry-Level,
J6026,Penetration Tester,Pentester,,Canada,Canada,100380,100380.0,100-150k,Senior,
J6027,Security Consultant,Security Consultant,,Denmark,Denmark,111707,111707.0,100-150k,Mid-Level,
J6028,Penetration Tester,Pentester,,America,America,95389,95389.0,70-100k,Entry-Level,
J6029,Security Architect,Architect,,Canada,Canada,104258,104258.0,100-150k,Entry-Level,
J6030,GRC Manager,Manager,,New York,New York,102354,102354.0,100-150k,Mid-Level,
J6031,Penetration Tester,Pentester,,Germany,Germany,91402,91402.0,70-100k,Mid-Level,
J6032,Security Architect,Architect,,New York,New York,116497,116497.0,100-150k,Entry-Level,
J6033,Security Consultant,Security Consultant,,Canada,Canada,139782,139782.0,100-150k,Mid-Level,
J6034,Security Consultant,Security Consultant,,Canada,Canada,84676,84676.0,70-100k,Entry-Level,
J6035,Penetration Tester,Pentester,,New York,New York,111444,111444.0,100-150k,Mid-Level,
J6036,Penetration Tester,Pentester,,America,America,95027,95027.0,70-100k,Senior,
J6037,Security Compliance Manager,Manager,,Canada,Canada,85009,85009.0,70-100k,Entry-Level,
J6038,Security Architect,Architect,,America,America,114073,114073.0,100-150k,Senior,
J6039,Cloud Architect,Architect,,Canada,Canada,110820,110820.0,100-150k,Entry-Level,
J6040,Security Architect,Architect,,Germany,Germany,142520,142520.0,100-150k,Entry-Level,
J6041,Penetration Tester,Pentester,,New York,New York,94776,94776.0,70-100k,Mid-Level,
J6042,Security Consultant,Security Consultant,,New York,New York,95291,95291.0,70-100k,Mid-Level,
J6043,Penetration Tester,Pentester,,United Kingdom,United Kingdom,101909,101909.0,100-150k,Entry-Level,
J6044,Penetration Tester,Pentester,,United Kingdom,United Kingdom,81525,81525.0,70-100k,Entry-Level,
J6045,Penetration Tester,Pentester,,Germany,Germany,109343,109343.0,100-150k,Mid-Level,
J6046,Penetration Tester,Pentester,,New York,New York,106286,106286.0,100-150k,Mid-Level,
J6047,Cloud Architect,Architect,,New York,New York,96208,96208.0,70-100k,Entry-Level,
J6048,Security Architect,Architect,,United Kingdom,United Kingdom,114954,114954.0,100-150k,Mid-Level,
J6049,Security Architect,Architect,,New York,New York,108578,108578.0,100-150k,Senior,
J6050,Security Consultant,Security Consultant,,America,America,83412,83412.0,70-100k,Senior,
J6051,GRC Manager,Manager,,New York,New York,106852,106852.0,100-150k,Entry-Level,
J6052,Security Compliance Manager,Manager,,New York,New York,107866,107866.0,100-150k,Entry-Level,
J6053,Security Compliance Manager,Manager,,America,America,108832,108832.0,100-150k,Mid-Level,
J6054,Penetration Tester,Pentester,,America,America,116827,116827.0,100-150k,Mid-Level,
J6055,Security Compliance Manager,Manager,,China,China,109912,109912.0,100-150k,Senior,
J6056,Security Consultant,Security Consultant,,New York,New York,108733,108733.0,100-150k,Mid-Level,
J6057,Security Architect,Architect,,Denmark,Denmark,139297,139297.0,100-150k,Mid-Level,
J6058,Security Compliance Manager,Manager,,America,America,81358,81358.0,70-100k,Senior,
J6059,Security Compliance Manager,Manager,,America,America,106977,106977.0,100-150k,Mid-Level,
J6060,Cloud Architect,Architect,,United Kingdom,United Kingdom,111093,111093.0,100-150k,Mid-Level,
J6061,Security Architect,Architect,,America,America,117710,117710.0,100-150k,Mid-Level,
J6062,GRC Manager,Manager,,United Kingdom,United Kingdom,110176,110176.0,100-150k,Senior,
J6063,GRC Manager,Manager,,Denmark,Denmark,90824,90824.0,70-100k,Entry-Level,
J6064,Cloud Architect,Architect,,Canada,Canada,106239,106239.0,100-150k,Mid-Level,
